,date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC)
,41589.604166666664,7.050810584,0.0,36.07,11.32
,41589.625,3.559847406,0.0,27.07,11.21
,41589.645833333336,7.714946178,0.0,18.36,11.26
,41589.666666666664,4.742167977,0.0,8.71,11.42
,41589.6875,3.32703891,0.0,2.29,11.52
,41589.708333333336,2.145315215,0.0,0.14,11.62
,41589.729166666664,1.282336511,0.0,0.14,11.78
,41589.75,1.357757323,0.0,0.14,11.93
,41589.770833333336,2.125813988,0.0,0.14,12.03
,41589.791666666664,1.841220457,1.0,0.07,12.24
,41589.8125,2.012626793,0.0,0.0,12.54
,41589.833333333336,0.818728,0.0,0.14,12.65
,41589.854166666664,1.476510065,0.0,0.14,12.75
,41589.875,2.245408758,0.0,-0.14,12.75
,41589.895833333336,3.053948852,0.0,-0.14,12.75
,41589.916666666664,4.779099811,0.0,-0.14,12.75
,41589.9375,1.578021427,0.0,-0.14,12.75
,41589.958333333336,3.902523578,1.0,-0.14,12.75
,41589.979166666664,3.100112969,1.0,-0.14,12.75
,41590.0,8.543312887,0.0,-0.14,12.75
,41590.020833333336,3.203709592,0.0,-0.14,12.75
,41590.041666666664,4.267951803,0.0,-0.14,12.7
,41590.0625,4.662219114,0.0,-0.14,12.65
,41590.083333333336,7.364959754,0.0,-0.14,12.49
,41590.104166666664,3.427932901,0.0,-0.14,12.34
,41590.125,1.431856263,1.0,-0.14,12.34
,41590.145833333336,1.180495949,0.0,-0.14,12.29
,41590.166666666664,1.657302951,0.0,-0.14,12.24
,41590.1875,3.153369682,0.0,-0.14,12.13
,41590.208333333336,2.531183399,0.0,-0.14,11.98
,41590.229166666664,2.961336837,0.0,-0.14,11.88
,41590.25,2.743960234,0.0,-0.43,11.83
,41590.270833333336,6.574498009,0.0,-0.43,10.96
,41590.291666666664,2.667958953,0.0,-0.14,9.93
,41590.3125,1.505736063,0.0,2.71,9.47
,41590.333333333336,1.52066485,1.0,5.5,9.37
,41590.354166666664,1.476665188,0.0,25.64,9.27
,41590.375,-0.632901398,0.0,60.79,9.27
,41590.395833333336,-0.967507834,0.0,66.36,9.32
,41590.416666666664,-2.563571607,1.0,81.71,9.52
,41590.4375,-3.610985296,0.0,121.21,9.68
,41590.458333333336,-2.398422469,1.0,163.79,9.93
,41590.479166666664,-6.738013781,0.0,317.7,10.55
,41590.5,-5.715874536,0.0,161.21,10.55
,41590.520833333336,-6.414159154,0.0,253.43,10.75
,41590.541666666664,-7.581804824,0.0,437.7,11.62
,41590.5625,-6.034088882,0.0,388.0,11.93
,41590.583333333336,-3.493978983,0.0,198.57,11.52
,41590.604166666664,-3.396797094,0.0,117.36,11.01
,41590.625,-1.570528269,1.0,99.64,10.7
,41590.645833333336,-1.101984069,1.0,87.43,10.5
,41590.666666666664,0.91159701,2.0,18.0,9.98
,41590.6875,1.401084742,0.0,2.71,9.42
,41590.708333333336,1.016196526,0.0,-3.29,8.86
,41590.729166666664,2.050882729,1.0,-4.71,8.35
,41590.75,2.752700208,0.0,-4.71,7.58
,41590.770833333336,5.461238718,0.0,-5.0,7.53
,41590.791666666664,2.541807375,0.0,-5.29,7.07
,41590.8125,0.542762975,1.0,-5.29,6.55
,41590.833333333336,-0.914875531,2.0,-5.29,6.14
,41590.854166666664,1.605837467,0.0,-5.29,6.04
,41590.875,-0.556797041,2.0,-5.29,6.04
,41590.895833333336,-2.012829689,1.0,-5.57,5.89
,41590.916666666664,6.073883744,2.0,-5.29,4.66
,41590.9375,6.724536464,1.0,-5.0,3.79
,41590.958333333336,-3.269073755,1.0,-5.0,3.53
,41590.979166666664,19.63714218,1.0,-5.57,3.79
,41591.0,9.017687159,0.0,-5.86,3.43
,41591.020833333336,-4.826058426,2.0,-4.71,2.82
,41591.041666666664,-8.600249528,0.0,-5.29,2.36
,41591.0625,4.61321605,1.0,-5.0,1.95
,41591.083333333336,-0.602271176,1.0,-5.29,1.69
,41591.104166666664,-5.85760663,1.0,-4.71,1.18
,41591.125,-1.684662148,1.0,-4.71,1.23
,41591.145833333336,-5.2162801,1.0,-5.29,0.46
,41591.166666666664,-4.142306513,1.0,-5.0,0.0
,41591.1875,2.325060789,2.0,-4.71,0.05
,41591.208333333336,-4.974079525,1.0,-4.71,-0.41
,41591.229166666664,6.492995423,0.0,-4.71,-0.56
,41591.25,52.17605905,1.0,-4.71,-0.61
,41591.270833333336,5.706038904,1.0,-5.0,-1.13
,41591.291666666664,-3.072369022,1.0,-2.71,-0.2
,41591.3125,-4.716169023,1.0,1.57,-0.56
,41591.333333333336,-0.526401295,2.0,22.0,-0.77
,41591.354166666664,20.20425083,1.0,114.5,-0.2
,41591.375,3.190459317,0.0,256.43,0.92
,41591.395833333336,3.468677914,1.0,239.64,2.51
,41591.416666666664,9.336861879,0.0,259.93,3.74
,41591.4375,4.624678983,1.0,293.7,5.48
,41591.458333333336,-8.056404768,2.0,309.1,7.01
,41591.479166666664,7.745226257,1.0,352.0,8.55
,41591.5,-1.805212765,2.0,348.0,9.11
,41591.520833333336,2.558632081,2.0,357.7,9.78
,41591.541666666664,-2.799888589,0.0,357.1,9.88
,41591.5625,-4.900104786,0.0,292.29,10.04
,41591.583333333336,-2.041363038,1.0,184.07,9.57
,41591.604166666664,-3.908610902,0.0,142.0,9.11
,41591.625,2.558018526,1.0,103.43,8.76
,41591.645833333336,-0.735437694,0.0,62.93,8.19
,41591.666666666664,-0.23710952,1.0,28.57,7.48
,41591.6875,-0.446126856,0.0,5.93,6.96
,41591.708333333336,0.539160578,1.0,-2.43,6.6
,41591.729166666664,0.17154925,1.0,-3.86,6.3
,41591.75,0.409378147,1.0,-2.71,6.09
,41591.770833333336,0.590198628,0.0,-2.43,5.89
,41591.791666666664,2.219194639,0.0,-1.29,6.09
,41591.8125,1.552954418,1.0,-1.86,6.45
,41591.833333333336,6.12230903,0.0,-3.57,6.25
,41591.854166666664,0.649939434,1.0,-1.57,6.5
,41591.875,2.381340269,0.0,-0.71,7.12
,41591.895833333336,1.915491352,0.0,-1.57,7.37
,41591.916666666664,1.589030961,1.0,-1.0,7.63
,41591.9375,4.279842655,0.0,-0.71,8.14
,41591.958333333336,4.488295914,0.0,-1.0,8.6
,41591.979166666664,4.049991916,0.0,-2.43,8.7
,41592.0,3.561713425,0.0,-2.14,8.55
,41592.020833333336,3.913762576,1.0,-2.14,8.24
,41592.041666666664,2.159070409,0.0,-1.0,8.14
,41592.0625,1.899181887,0.0,-1.29,8.55
,41592.083333333336,1.64619179,0.0,-2.14,8.65
,41592.104166666664,1.36449736,0.0,-3.0,8.35
,41592.125,1.777834064,0.0,-3.0,8.24
,41592.145833333336,1.351912919,0.0,-1.57,8.45
,41592.166666666664,2.075064031,0.0,-2.14,8.4
,41592.1875,2.181676897,0.0,-4.14,8.09
,41592.208333333336,3.029973901,0.0,-5.0,7.68
,41592.229166666664,2.755019039,0.0,-5.0,7.27
,41592.25,3.02541597,0.0,-4.71,7.12
,41592.270833333336,2.502907196,0.0,-4.71,7.12
,41592.291666666664,2.645715272,0.0,-4.71,7.32
,41592.3125,1.928526583,0.0,-1.57,7.27
,41592.333333333336,2.524519883,0.0,11.21,7.22
,41592.354166666664,0.742701649,0.0,66.36,7.48
,41592.375,-2.348963109,0.0,140.64,7.88
,41592.395833333336,-2.711115044,0.0,203.64,8.35
,41592.416666666664,-4.035113131,0.0,250.36,8.65
,41592.4375,-3.867304653,0.0,276.64,8.86
,41592.458333333336,-4.263568576,0.0,298.9,8.96
,41592.479166666664,-4.584303401,0.0,272.93,8.91
,41592.5,-4.806003694,0.0,171.07,8.65
,41592.520833333336,-3.546763673,0.0,179.71,8.65
,41592.541666666664,-3.776836912,0.0,159.79,8.4
,41592.5625,-4.332744874,0.0,168.29,8.35
,41592.583333333336,-5.428383691,0.0,261.79,8.55
,41592.604166666664,-3.933609341,0.0,201.71,8.4
,41592.625,-2.802016856,0.0,120.57,8.19
,41592.645833333336,-0.497523524,0.0,38.36,7.68
,41592.666666666664,-0.574608738,1.0,20.57,7.37
,41592.6875,1.687158716,1.0,1.29,7.12
,41592.708333333336,1.169151167,1.0,-4.71,6.71
,41592.729166666664,1.348072883,0.0,-5.0,6.4
,41592.75,1.425796764,0.0,-5.0,6.25
,41592.770833333336,1.509203136,0.0,-5.57,5.79
,41592.791666666664,2.114970019,0.0,-5.0,5.48
,41592.8125,1.78011017,0.0,-5.0,5.43
,41592.833333333336,1.837439711,0.0,-5.0,5.27
,41592.854166666664,2.415966225,0.0,-5.0,5.32
,41592.875,2.14467632,0.0,-5.0,5.22
,41592.895833333336,1.830847772,0.0,-5.0,5.02
,41592.916666666664,2.410817031,0.0,-5.0,4.86
,41592.9375,1.807010305,0.0,-5.29,4.61
,41592.958333333336,1.339236044,0.0,-5.0,4.3
,41592.979166666664,1.709845211,0.0,-5.0,3.94
,41593.0,1.303389714,0.0,-4.71,3.84
,41593.020833333336,2.391021756,0.0,-4.71,3.84
,41593.041666666664,1.557141714,0.0,-4.71,3.64
,41593.0625,1.879096387,0.0,-4.71,3.58
,41593.083333333336,2.510554447,0.0,-4.71,3.48
,41593.104166666664,2.362435255,0.0,-4.71,3.33
,41593.125,1.962479357,0.0,-4.71,3.07
,41593.145833333336,1.275765895,0.0,-4.71,2.87
,41593.166666666664,0.809552228,0.0,-4.43,2.76
,41593.1875,1.813823382,0.0,-4.14,2.82
,41593.208333333336,1.901138374,0.0,-3.57,2.87
,41593.229166666664,1.593591683,0.0,-3.86,2.76
,41593.25,1.925068533,0.0,-1.86,2.97
,41593.270833333336,1.580485958,0.0,-4.14,2.87
,41593.291666666664,1.558546675,0.0,-4.43,2.66
,41593.3125,2.262814652,0.0,-0.71,2.41
,41593.333333333336,0.924211057,0.0,14.07,2.46
,41593.354166666664,-0.704314378,1.0,64.07,2.61
,41593.375,-1.528816813,0.0,137.07,2.97
,41593.395833333336,1.04045537,1.0,197.0,3.64
,41593.416666666664,-0.369445387,2.0,250.21,4.45
,41593.4375,-1.919865689,0.0,293.1,5.38
,41593.458333333336,-2.723314138,0.0,324.0,6.25
,41593.479166666664,-6.274677904,0.0,342.9,6.86
,41593.5,-1.132236292,1.0,349.1,7.48
,41593.520833333336,-3.329207416,0.0,342.3,8.09
,41593.541666666664,-3.210088782,0.0,325.1,8.55
,41593.5625,-2.907276515,0.0,299.4,8.65
,41593.583333333336,-2.191155838,0.0,259.57,8.76
,41593.604166666664,-2.581555989,0.0,215.71,8.7
,41593.625,-2.211258227,0.0,169.14,8.4
,41593.645833333336,-0.693422471,0.0,62.07,7.94
,41593.666666666664,-0.486144161,1.0,28.5,7.37
,41593.6875,0.00658,2.0,0.14,6.66
,41593.708333333336,-1.658518473,1.0,-4.43,5.63
,41593.729166666664,2.188780147,0.0,-4.14,4.92
,41593.75,2.193764287,0.0,-4.14,4.86
,41593.770833333336,4.489351569,0.0,-3.86,4.97
,41593.791666666664,-2.31848092,0.0,-3.57,4.61
,41593.8125,0.403945927,0.0,-3.86,4.25
,41593.833333333336,2.128683825,0.0,-3.29,3.79
,41593.854166666664,2.897386093,1.0,-3.86,3.53
,41593.875,6.700218402,1.0,-3.57,3.38
,41593.895833333336,3.724312123,1.0,-4.14,2.05
,41593.916666666664,-2.79789382,1.0,-4.14,2.1
,41593.9375,-5.447108109,1.0,-3.86,1.59
,41593.958333333336,-65.86128797,2.0,-3.57,1.18
,41593.979166666664,8.745956977,1.0,-3.57,0.92
,41594.0,-2.184082082,1.0,-3.29,0.31
,41594.020833333336,-5.57850786,1.0,-3.57,0.61
,41594.041666666664,0.692089922,1.0,-3.29,0.05
,41594.0625,-0.809153125,1.0,-3.57,-0.1
,41594.083333333336,12.35477761,1.0,-3.57,-0.2
,41594.104166666664,-1.168297477,1.0,-3.86,-0.97
,41594.125,-4.782970145,2.0,-3.57,-1.13
,41594.145833333336,-1.330214957,1.0,-3.86,-1.02
,41594.166666666664,-3.145396328,1.0,-4.14,-0.97
,41594.1875,-6.832456075,1.0,-4.14,-1.18
,41594.208333333336,-3.325354427,0.0,-4.14,-1.59
,41594.229166666664,-8.015210952,1.0,-3.86,-1.48
,41594.25,10.96093786,1.0,-4.14,-1.64
,41594.270833333336,0.81965228,2.0,-3.86,-1.59
,41594.291666666664,0.20760594,1.0,-3.86,-1.69
,41594.3125,-4.662126187,2.0,0.43,-1.84
,41594.333333333336,0.590299415,1.0,17.5,-1.64
,41594.354166666664,0.686727861,1.0,71.86,-0.61
,41594.375,6.040015124,1.0,154.36,-0.41
,41594.395833333336,18.37611012,1.0,208.29,1.48
,41594.416666666664,-10.6347926,2.0,241.57,3.53
,41594.4375,15.41987694,1.0,276.93,4.35
,41594.458333333336,-10.27158487,1.0,304.6,6.45
,41594.479166666664,8.231836597,1.0,329.1,8.04
,41594.5,-22.01958122,1.0,337.1,9.16
,41594.520833333336,-2.614200963,1.0,356.0,9.27
,41594.541666666664,-1.439240742,0.0,158.14,8.19
,41594.5625,-2.008744716,0.0,116.14,7.58
,41594.583333333336,-1.320381263,1.0,93.43,7.53
,41594.604166666664,-1.597502637,1.0,71.14,7.53
,41594.625,0.613235014,1.0,39.57,7.22
,41594.645833333336,0.526899673,0.0,16.43,7.12
,41594.666666666664,-0.0381,2.0,11.0,7.07
,41594.6875,2.247477447,1.0,2.14,7.12
,41594.708333333336,0.407459758,0.0,-0.14,7.17
,41594.729166666664,-0.127007852,2.0,-1.57,7.07
,41594.75,-0.487259856,2.0,-1.29,6.71
,41594.770833333336,0.927035473,0.0,-0.71,6.6
,41594.791666666664,0.245776784,2.0,-0.43,6.5
,41594.8125,2.609470432,1.0,-0.43,6.55
,41594.833333333336,1.69881579,0.0,-0.43,6.55
,41594.854166666664,0.475778279,0.0,-0.43,6.6
,41594.875,0.351621958,1.0,-0.43,6.6
,41594.895833333336,2.822943539,0.0,-0.71,6.6
,41594.916666666664,-2.067559666,1.0,-1.0,6.66
,41594.9375,3.130360337,0.0,-1.0,6.6
,41594.958333333336,0.885112261,1.0,-1.0,6.6
,41594.979166666664,0.819829561,0.0,-1.0,6.71
,41595.0,0.54524333,0.0,-0.71,6.71
,41595.020833333336,0.941452029,1.0,-0.71,6.71
,41595.041666666664,1.043164844,1.0,-0.43,6.66
,41595.0625,1.933767012,0.0,-0.43,6.6
,41595.083333333336,2.089720186,1.0,-0.43,6.71
,41595.104166666664,-0.808682254,0.0,-0.71,6.6
,41595.125,-2.153269507,2.0,-1.0,6.5
,41595.145833333336,3.889222899,1.0,-0.71,6.25
,41595.166666666664,4.697537765,0.0,-0.14,6.25
,41595.1875,3.875653568,1.0,-0.14,6.55
,41595.208333333336,1.981589408,0.0,-0.43,6.81
,41595.229166666664,1.437608669,1.0,-0.43,6.81
,41595.25,-6.975119609,1.0,-0.43,6.66
,41595.270833333336,3.27236184,1.0,-0.43,6.35
,41595.291666666664,18.35227468,1.0,-0.14,6.4
,41595.3125,5.253232217,0.0,0.14,6.35
,41595.333333333336,3.475757832,0.0,3.86,6.5
,41595.354166666664,1.867479194,0.0,12.86,6.71
,41595.375,4.865556554,0.0,22.71,6.91
,41595.395833333336,1.062339203,1.0,38.93,7.12
,41595.416666666664,2.847731069,0.0,57.71,7.37
,41595.4375,0.290362241,2.0,72.43,7.63
,41595.458333333336,-1.079476066,1.0,86.57,7.94
,41595.479166666664,-0.366070768,0.0,65.07,8.09
,41595.5,1.308290909,1.0,59.0,8.19
,41595.520833333336,-0.467965844,1.0,86.57,8.35
,41595.541666666664,-0.765934125,1.0,68.21,8.4
,41595.5625,0.940106238,2.0,47.43,8.45
,41595.583333333336,-0.413438001,1.0,41.07,8.45
,41595.604166666664,-1.210479965,1.0,41.64,8.45
,41595.625,3.708864507,0.0,32.93,8.45
,41595.645833333336,1.47329355,1.0,15.36,8.29
,41595.666666666664,-0.61239539,1.0,5.64,8.19
,41595.6875,1.42135378,0.0,0.43,8.04
,41595.708333333336,1.144161461,0.0,-0.71,7.88
,41595.729166666664,0.752723901,0.0,-0.43,7.78
,41595.75,0.610422949,1.0,-0.43,7.73
,41595.770833333336,-0.0112,2.0,-0.43,7.73
,41595.791666666664,0.425256509,1.0,-0.43,7.68
,41595.8125,0.437385191,1.0,-0.14,7.68
,41595.833333333336,-0.945875215,1.0,-0.43,7.63
,41595.854166666664,0.981668782,1.0,-0.71,7.58
,41595.875,0.423164745,2.0,-0.71,7.58
,41595.895833333336,0.511728795,1.0,-0.71,7.48
,41595.916666666664,-0.780329135,2.0,-0.43,7.37
,41595.9375,2.236648687,0.0,-0.43,7.22
,41595.958333333336,0.968911475,1.0,-0.43,7.17
,41595.979166666664,4.013567147,0.0,-0.43,7.12
,41596.0,1.421759721,0.0,-0.43,7.12
,41596.020833333336,-1.020749715,2.0,-0.43,7.07
,41596.041666666664,-0.938446509,2.0,-0.43,7.01
,41596.0625,0.978720389,1.0,-0.43,7.01
,41596.083333333336,1.285808428,1.0,-0.43,6.86
,41596.104166666664,3.520282102,1.0,-0.43,6.81
,41596.125,-4.459698407,1.0,-0.43,6.71
,41596.145833333336,-1.392895557,2.0,-0.43,6.71
,41596.166666666664,5.213610983,1.0,-0.43,6.6
,41596.1875,3.915446243,2.0,-0.43,6.6
,41596.208333333336,-1.569899949,1.0,-0.43,6.5
,41596.229166666664,3.850551173,0.0,-0.43,6.5
,41596.25,3.154926171,1.0,-0.43,6.5
,41596.270833333336,3.034119765,1.0,-0.43,6.5
,41596.291666666664,-4.935434524,1.0,-0.43,6.5
,41596.3125,2.868913221,1.0,0.43,6.45
,41596.333333333336,2.666527236,1.0,10.36,6.45
,41596.354166666664,-1.219768504,1.0,13.86,6.45
,41596.375,1.33774261,1.0,25.64,6.55
,41596.395833333336,5.852185085,0.0,55.71,6.76
,41596.416666666664,50.96905679,1.0,78.5,7.01
,41596.4375,12.51726648,1.0,99.93,7.22
,41596.458333333336,10.69004555,1.0,105.64,7.68
,41596.479166666664,3.123395177,0.0,123.5,8.04
,41596.5,-4.017548537,0.0,167.93,8.4
,41596.520833333336,-1.538882459,0.0,161.36,8.65
,41596.541666666664,0.642394175,2.0,154.07,9.01
,41596.5625,1.965641704,1.0,153.5,9.47
,41596.583333333336,4.090153928,1.0,99.57,9.78
,41596.604166666664,0.845501473,1.0,88.07,9.78
,41596.625,0.683786022,1.0,65.5,9.68
,41596.645833333336,1.138770041,1.0,35.86,9.42
,41596.666666666664,-11.4436339,0.0,14.29,9.27
,41596.6875,3.727316071,0.0,1.0,9.06
,41596.708333333336,4.218771983,0.0,-1.86,8.81
,41596.729166666664,2.180609094,0.0,-1.57,8.29
,41596.75,2.691518062,0.0,-0.71,8.14
,41596.770833333336,5.710618407,0.0,-0.43,7.88
,41596.791666666664,1.873210063,0.0,-1.0,7.27
,41596.8125,1.298405417,0.0,-1.29,7.07
,41596.833333333336,3.519510406,1.0,-1.29,6.91
,41596.854166666664,2.43077055,0.0,-1.57,6.91
,41596.875,2.899759762,0.0,-4.14,6.6
,41596.895833333336,2.878823256,0.0,-4.14,6.2
,41596.916666666664,1.357661637,0.0,-3.29,5.99
,41596.9375,1.527328712,0.0,-3.86,5.68
,41596.958333333336,1.504818515,0.0,-4.14,5.43
,41596.979166666664,2.661468068,0.0,-5.0,5.22
,41597.0,1.850679931,0.0,-4.71,5.02
,41597.020833333336,3.828939827,0.0,-3.57,5.07
,41597.041666666664,2.418621958,0.0,-4.14,5.12
,41597.0625,1.689673321,1.0,-4.14,4.92
,41597.083333333336,2.525465864,0.0,-5.29,4.66
,41597.104166666664,2.271407715,0.0,-5.29,4.2
,41597.125,1.875554125,1.0,-5.29,3.69
,41597.145833333336,0.814995361,1.0,-5.29,3.28
,41597.166666666664,2.453960483,0.0,-5.57,2.87
,41597.1875,3.02433351,0.0,-5.29,2.66
,41597.208333333336,7.111722013,0.0,-5.29,2.51
,41597.229166666664,2.298092836,0.0,-5.29,2.41
,41597.25,0.484898346,0.0,-5.0,2.1
,41597.270833333336,2.078522707,0.0,-5.0,1.89
,41597.291666666664,1.010629451,0.0,-4.71,1.84
,41597.3125,0.513038851,0.0,-3.86,2.1
,41597.333333333336,0.799204559,0.0,14.71,1.89
,41597.354166666664,0.627419737,0.0,48.93,2.05
,41597.375,1.187411201,0.0,129.43,2.56
,41597.395833333336,-0.466197885,0.0,188.43,3.02
,41597.416666666664,1.101619049,2.0,241.64,3.43
,41597.4375,-2.3320097,1.0,305.7,3.69
,41597.458333333336,-1.420266758,0.0,295.4,3.89
,41597.479166666664,-1.170374253,0.0,344.6,4.2
,41597.5,-2.849080162,0.0,354.3,4.45
,41597.520833333336,-0.838944622,1.0,316.0,4.45
,41597.541666666664,-1.283555902,0.0,247.93,4.56
,41597.5625,-2.461229265,0.0,271.64,4.81
,41597.583333333336,-2.601878457,0.0,238.43,4.92
,41597.604166666664,-1.081483298,0.0,209.5,4.76
,41597.625,-1.942412482,1.0,144.29,4.61
,41597.645833333336,-0.32325633,0.0,77.36,4.3
,41597.666666666664,0.352178466,1.0,28.14,3.89
,41597.6875,0.423874167,0.0,-0.71,3.17
,41597.708333333336,2.200774656,0.0,-3.86,2.82
,41597.729166666664,1.442725298,1.0,-5.57,2.66
,41597.75,0.488055287,0.0,-5.86,2.0
,41597.770833333336,1.34883809,0.0,-5.57,1.43
,41597.791666666664,2.826747549,0.0,-5.57,1.08
,41597.8125,2.640079005,0.0,-5.57,0.82
,41597.833333333336,1.027360389,0.0,-5.29,0.97
,41597.854166666664,1.215984623,0.0,-5.57,0.92
,41597.875,-0.721642039,1.0,-5.57,0.72
,41597.895833333336,1.443709787,0.0,-5.57,0.46
,41597.916666666664,1.618435844,0.0,-5.57,0.2
,41597.9375,0.986363133,0.0,-5.86,-0.26
,41597.958333333336,0.207020837,2.0,-5.57,-0.61
,41597.979166666664,1.525349373,1.0,-5.86,-0.87
,41598.0,1.808504929,1.0,-5.29,-0.61
,41598.020833333336,-0.522966976,2.0,-5.57,-0.82
,41598.041666666664,1.188493171,1.0,-5.29,-1.18
,41598.0625,0.539574643,2.0,-5.57,-1.28
,41598.083333333336,2.202733838,0.0,-5.0,-1.79
,41598.104166666664,-1.478380125,0.0,-4.71,-2.0
,41598.125,3.932312088,0.0,-4.71,-2.2
,41598.145833333336,16.91401029,0.0,-3.29,-2.1
,41598.166666666664,12.00276652,0.0,-3.0,-1.74
,41598.1875,14.75985341,0.0,-1.57,-1.28
,41598.208333333336,6.008360208,0.0,-1.29,-0.72
,41598.229166666664,1.23629139,0.0,-1.57,0.1
,41598.25,-1.526953012,0.0,-1.0,0.2
,41598.270833333336,-1.66649402,2.0,0.14,1.28
,41598.291666666664,0.759879594,0.0,-0.71,3.17
,41598.3125,0.733769277,1.0,-1.57,3.89
,41598.333333333336,1.327516813,0.0,0.71,4.3
,41598.354166666664,2.571879483,0.0,2.71,4.45
,41598.375,0.891362703,1.0,7.93,4.71
,41598.395833333336,-0.802846152,1.0,27.07,5.17
,41598.416666666664,1.474682301,1.0,45.5,5.63
,41598.4375,-1.271170323,2.0,73.29,6.04
,41598.458333333336,-0.0875,2.0,66.79,6.2
,41598.479166666664,-0.999438808,0.0,95.86,6.66
,41598.5,-1.618871829,0.0,159.86,7.17
,41598.520833333336,2.033267569,2.0,54.5,5.94
,41598.541666666664,0.325052228,2.0,46.29,3.23
,41598.5625,-0.678622351,1.0,80.93,3.74
,41598.583333333336,-0.618099456,0.0,94.43,4.3
,41598.604166666664,-0.778377362,0.0,141.64,4.71
,41598.625,-0.999158274,0.0,144.14,5.48
,41598.645833333336,-1.245336554,1.0,81.57,5.68
,41598.666666666664,0.402080586,1.0,28.0,5.27
,41598.6875,1.016708124,0.0,0.43,4.81
,41598.708333333336,-0.829400156,1.0,-4.71,4.3
,41598.729166666664,-1.210032074,0.0,-2.71,3.84
,41598.75,3.036880444,0.0,-2.43,3.79
,41598.770833333336,2.47272752,1.0,-2.14,3.53
,41598.791666666664,2.102069977,0.0,-1.57,3.69
,41598.8125,2.039772758,0.0,-2.71,4.15
,41598.833333333336,3.893674643,0.0,-2.43,4.25
,41598.854166666664,-0.939494435,1.0,-2.43,3.43
,41598.875,1.152543522,0.0,-1.0,2.82
,41598.895833333336,0.81817477,0.0,-1.57,2.76
,41598.916666666664,1.592234527,0.0,-1.0,3.12
,41598.9375,0.978610651,0.0,-0.43,3.02
,41598.958333333336,1.662044712,0.0,-0.43,3.17
,41598.979166666664,1.997496943,0.0,-0.71,3.64
,41599.0,2.140831266,1.0,-1.0,3.69
,41599.020833333336,1.590861128,0.0,-0.71,3.48
,41599.041666666664,1.252800448,0.0,-0.71,3.28
,41599.0625,2.412089197,0.0,-0.71,3.12
,41599.083333333336,1.950870335,0.0,-1.0,3.02
,41599.104166666664,3.189864436,0.0,-0.71,3.07
,41599.125,2.682703063,1.0,-0.14,3.07
,41599.145833333336,1.896519675,0.0,-0.14,2.97
,41599.166666666664,1.232246272,0.0,-0.43,3.12
,41599.1875,1.738489281,0.0,-3.0,3.23
,41599.208333333336,2.829705273,0.0,-2.14,3.38
,41599.229166666664,1.964517348,0.0,-1.29,3.84
,41599.25,1.931188902,1.0,-1.57,4.25
,41599.270833333336,2.418786703,1.0,-1.29,4.51
,41599.291666666664,-2.464848871,1.0,-1.0,4.56
,41599.3125,1.400195759,0.0,-0.43,4.51
,41599.333333333336,-1.446779786,0.0,2.79,4.56
,41599.354166666664,-1.384732817,1.0,10.43,4.56
,41599.375,0.6837193,0.0,11.57,4.71
,41599.395833333336,1.057081175,1.0,25.0,4.86
,41599.416666666664,0.160835472,2.0,58.29,5.22
,41599.4375,0.6255726,0.0,55.71,5.48
,41599.458333333336,0.875221839,1.0,85.93,5.63
,41599.479166666664,0.434106427,1.0,71.71,5.73
,41599.5,-1.453713439,1.0,73.0,5.89
,41599.520833333336,-1.611847996,2.0,46.43,5.79
,41599.541666666664,N/A,N/A,144.93,5.99
,41599.5625,N/A,N/A,132.21,6.4
,41599.583333333336,N/A,N/A,90.21,6.6
,41599.604166666664,N/A,N/A,130.57,6.76
,41599.625,N/A,N/A,134.57,7.12
,41599.645833333336,N/A,N/A,61.21,7.07
,41599.666666666664,N/A,N/A,25.14,6.5
,41599.6875,N/A,N/A,-0.71,6.14
,41599.708333333336,N/A,N/A,-4.14,5.73
,41599.729166666664,N/A,N/A,-4.71,5.58
,41599.75,N/A,N/A,-5.0,5.32
,41599.770833333336,N/A,N/A,-5.0,5.07
,41599.791666666664,N/A,N/A,-5.0,4.66
,41599.8125,N/A,N/A,-3.57,4.45
,41599.833333333336,N/A,N/A,-5.29,3.89
,41599.854166666664,N/A,N/A,-5.29,3.28
,41599.875,N/A,N/A,-5.0,3.02
,41599.895833333336,N/A,N/A,-5.0,2.82
,41599.916666666664,N/A,N/A,-4.71,2.71
,41599.9375,N/A,N/A,-4.71,2.82
,41599.958333333336,N/A,N/A,-4.43,2.71
,41599.979166666664,N/A,N/A,-3.0,2.76
,41600.0,N/A,N/A,-4.43,2.61
,41600.020833333336,N/A,N/A,-3.86,2.36
,41600.041666666664,N/A,N/A,-4.43,2.25
,41600.0625,N/A,N/A,-5.0,2.0
,41600.083333333336,N/A,N/A,-4.71,1.59
,41600.104166666664,N/A,N/A,-4.71,1.43
,41600.125,N/A,N/A,-4.43,1.18
,41600.145833333336,N/A,N/A,-3.0,1.28
,41600.166666666664,N/A,N/A,-4.71,1.23
,41600.1875,N/A,N/A,-4.43,0.97
,41600.208333333336,N/A,N/A,-3.86,0.87
,41600.229166666664,N/A,N/A,-1.86,1.13
,41600.25,N/A,N/A,-1.0,1.54
,41600.270833333336,N/A,N/A,-0.71,1.89
,41600.291666666664,N/A,N/A,-3.29,1.64
,41600.3125,N/A,N/A,-2.43,1.54
,41600.333333333336,N/A,N/A,4.14,1.54
