date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC),Rg
37933.270833333336,2.11899897502832,0.0,0.0,7.0,
37933.291666666664,3.53190949997923,0.0,0.0,7.0,
37933.3125,3.35380929145871,0.0,0.0,6.8,
37933.333333333336,1.57274808049141,0.0,5.0,6.9,
37933.354166666664,1.76828772229355,0.0,16.0,7.3,
37933.375,2.30089279803209,1.0,95.0,7.8,
37933.395833333336,1.36280691266193,0.0,165.0,7.9,
37933.416666666664,1.29385416667234,0.0,223.0,7.5,
37933.4375,1.44526488229084,0.0,138.0,7.7,
37933.458333333336,2.14126638626274,1.0,177.0,7.6,
37933.479166666664,1.94296625254316,1.0,194.0,7.6,
37933.5,0.730341442096134,1.0,133.0,8.0,
37933.520833333336,-1.02472065951679,1.0,231.0,7.8,
37933.541666666664,0.969577874278647,1.0,213.0,7.6,
37933.5625,1.20083126414035,0.0,142.0,8.3,
37933.583333333336,3.03537092779129,0.0,157.0,7.8,
37933.604166666664,1.40386071109936,1.0,149.0,7.6,
37933.625,1.35326308589136,0.0,90.0,7.5,
37933.645833333336,1.43364816151586,0.0,86.0,7.5,
37933.666666666664,1.60295014255402,0.0,40.0,7.5,
37933.6875,1.06662410285902,1.0,12.0,7.4,
37933.708333333336,1.85549959153395,0.0,0.0,7.2,
37933.729166666664,0.512366460857607,2.0,0.0,7.0,
37933.75,3.48013170688555,0.0,0.0,6.8,
37933.770833333336,1.30524924794811,1.0,0.0,6.7,
37933.791666666664,2.10442399576781,0.0,0.0,6.6,
37933.8125,1.99438335657189,0.0,0.0,6.6,
37933.833333333336,1.4538946764189,0.0,0.0,6.4,
37933.854166666664,3.19895387813706,1.0,0.0,6.3,
37933.875,1.26375066496373,0.0,0.0,6.3,
37933.895833333336,1.42058716740687,0.0,0.0,6.6,
37933.916666666664,1.6844308194206,0.0,0.0,6.6,
37933.9375,1.68305569845444,0.0,0.0,6.5,
37933.958333333336,1.68413261510745,0.0,0.0,6.4,
37933.979166666664,-0.536125920879589,1.0,0.0,6.3,
37934.0,1.7025195168799,0.0,0.0,6.5,
37934.020833333336,1.41974415071303,0.0,0.0,6.6,
37934.041666666664,2.4037743729172,0.0,0.0,6.7,
37934.0625,-0.868087345712039,1.0,0.0,6.6,
37934.083333333336,1.22782465540038,0.0,0.0,6.5,
37934.104166666664,1.31319969851737,0.0,0.0,6.4,
37934.125,1.50398111747843,0.0,0.0,6.2,
37934.145833333336,1.50815034743543,0.0,0.0,6.1,
37934.166666666664,1.26446075284116,0.0,0.0,5.6,
37934.1875,2.12699881855053,0.0,0.0,6.3,
37934.208333333336,-2.53690152083678,1.0,0.0,7.5,
37934.229166666664,N/A,N/A,0.0,6.4,
37934.25,N/A,N/A,0.0,6.0,
37934.270833333336,N/A,N/A,0.0,6.0,
37934.291666666664,N/A,N/A,0.0,6.1,
37934.3125,N/A,N/A,0.0,6.3,
37934.333333333336,N/A,N/A,11.0,6.3,
37934.354166666664,N/A,N/A,46.0,6.3,
37934.375,N/A,N/A,49.0,6.6,
37934.395833333336,N/A,N/A,65.0,7.5,
37934.416666666664,N/A,N/A,81.0,8.0,
37934.4375,N/A,N/A,58.0,8.2,
37934.458333333336,N/A,N/A,48.0,8.5,
37934.479166666664,N/A,N/A,52.0,8.6,
37934.5,N/A,N/A,43.0,8.7,
37934.520833333336,N/A,N/A,46.0,8.5,
37934.541666666664,N/A,N/A,39.0,9.0,
37934.5625,N/A,N/A,68.0,9.1,
37934.583333333336,N/A,N/A,60.0,8.9,
37934.604166666664,N/A,N/A,32.0,8.8,
37934.625,N/A,N/A,46.0,8.6,
37934.645833333336,N/A,N/A,9.0,8.6,
37934.666666666664,N/A,N/A,24.0,8.4,
37934.6875,N/A,N/A,14.0,8.4,
37934.708333333336,N/A,N/A,0.0,8.5,
37934.729166666664,N/A,N/A,0.0,8.6,
37934.75,N/A,N/A,0.0,8.6,
37934.770833333336,N/A,N/A,0.0,8.6,
37934.791666666664,N/A,N/A,0.0,8.6,
37934.8125,N/A,N/A,0.0,8.3,
37934.833333333336,N/A,N/A,0.0,8.3,
37934.854166666664,N/A,N/A,0.0,8.5,
37934.875,N/A,N/A,0.0,8.7,
37934.895833333336,N/A,N/A,0.0,8.8,
37934.916666666664,N/A,N/A,0.0,8.8,
37934.9375,N/A,N/A,0.0,8.7,
37934.958333333336,N/A,N/A,0.0,8.8,
37934.979166666664,N/A,N/A,0.0,8.9,
37935.0,N/A,N/A,0.0,8.9,
37935.020833333336,N/A,N/A,0.0,9.0,
37935.041666666664,N/A,N/A,0.0,9.2,
37935.0625,N/A,N/A,0.0,9.2,
37935.083333333336,N/A,N/A,0.0,9.2,
37935.104166666664,N/A,N/A,0.0,9.3,
37935.125,N/A,N/A,0.0,9.3,
37935.145833333336,N/A,N/A,0.0,9.3,
37935.166666666664,N/A,N/A,0.0,8.9,
37935.1875,N/A,N/A,0.0,8.7,
37935.208333333336,N/A,N/A,0.0,8.5,
37935.229166666664,N/A,N/A,0.0,8.3,
37935.25,N/A,N/A,0.0,7.8,
37935.270833333336,N/A,N/A,0.0,7.0,
37935.291666666664,N/A,N/A,0.0,6.3,
37935.3125,N/A,N/A,0.0,6.7,
37935.333333333336,N/A,N/A,10.0,6.8,
37935.354166666664,N/A,N/A,38.0,7.0,
37935.375,N/A,N/A,71.0,7.5,
37935.395833333336,N/A,N/A,84.0,7.9,
37935.416666666664,-0.335895863970976,2.0,106.0,8.3,
37935.4375,0.70268534840305,1.0,96.0,9.1,
37935.458333333336,0.370627129026915,1.0,151.0,10.7,
37935.479166666664,0.928649008957247,2.0,211.0,10.8,
37935.5,6.10418451401355,0.0,173.0,11.9,
37935.520833333336,8.50631069236142,1.0,266.0,11.4,
37935.541666666664,-5.18160814590907,1.0,150.0,11.8,
37935.5625,1.3964905035826,0.0,101.0,11.7,
37935.583333333336,2.08765240729081,1.0,79.0,11.9,
37935.604166666664,5.44975922015859,1.0,100.0,11.9,
37935.625,1.20562932842728,1.0,88.0,11.8,
37935.645833333336,0.53415226703179,2.0,54.0,11.4,
37935.666666666664,-0.652696598901107,1.0,36.0,10.8,
37935.6875,0.884288946188138,0.0,19.0,10.6,
37935.708333333336,-0.0379745460349892,2.0,0.0,10.3,
37935.729166666664,-0.112833835618957,2.0,0.0,9.9,
37935.75,-1.14436860949332,1.0,0.0,10.0,
37935.770833333336,1.13793190492093,1.0,0.0,9.9,
37935.791666666664,-1.0416746225666,1.0,0.0,9.9,
37935.8125,0.176397702563197,2.0,0.0,9.7,
37935.833333333336,0.63427836985438,1.0,0.0,9.1,
37935.854166666664,-2.27558898980184,1.0,0.0,8.2,
37935.875,15.6917783401927,1.0,0.0,7.6,
37935.895833333336,-1.37802720791385,1.0,0.0,6.0,
37935.916666666664,8.30691180410828,0.0,0.0,5.8,
37935.9375,-2.86224486549166,1.0,0.0,5.7,
37935.958333333336,-0.371350394374972,2.0,0.0,5.8,
37935.979166666664,-2.46698036124073,2.0,0.0,5.7,
37936.0,5.23853057280634,1.0,0.0,5.7,
37936.020833333336,4.31828079806617,0.0,0.0,5.8,
37936.041666666664,4.14282889070244,1.0,0.0,6.0,
37936.0625,9.11155263727934,0.0,0.0,6.4,
37936.083333333336,1.93035665569441,1.0,0.0,6.5,
37936.104166666664,8.33016599492304,1.0,0.0,6.4,
37936.125,2.31013649392256,1.0,0.0,6.3,
37936.145833333336,3.20664893587402,0.0,0.0,6.1,
37936.166666666664,5.07688630433561,1.0,0.0,5.8,
37936.1875,1.76191084546267,0.0,0.0,5.8,
37936.208333333336,1.66313154639531,0.0,0.0,5.8,
37936.229166666664,1.37066061266052,1.0,0.0,5.8,
37936.25,2.55873421930695,0.0,0.0,5.9,
37936.270833333336,6.76898230926494,0.0,0.0,5.9,
37936.291666666664,2.65132169144132,0.0,0.0,6.1,
37936.3125,1.19364327313487,1.0,0.0,6.2,
37936.333333333336,2.92571875546499,0.0,6.0,6.4,
37936.354166666664,-0.105203181952811,2.0,19.0,6.6,
37936.375,1.09043169155369,0.0,32.0,7.1,
37936.395833333336,1.93969192667788,0.0,44.0,7.4,
37936.416666666664,1.1951977648671,0.0,56.0,7.9,
37936.4375,1.31500402444051,1.0,58.0,8.2,
37936.458333333336,2.3718822828686,0.0,71.0,8.5,
37936.479166666664,2.13222500983617,0.0,69.0,8.8,
37936.5,2.40539700893492,1.0,69.0,9.1,
37936.520833333336,1.40004546461284,0.0,59.0,9.3,
37936.541666666664,-0.896813598107999,1.0,46.0,9.5,
37936.5625,2.56641055633458,1.0,38.0,9.6,
37936.583333333336,3.80031625591823,0.0,48.0,9.8,
37936.604166666664,1.0714546789341,0.0,35.0,9.8,
37936.625,8.27715619971897,1.0,17.0,9.8,
37936.645833333336,-1.97683556467021,1.0,21.0,9.7,
37936.666666666664,5.14781991582799,0.0,10.0,9.8,
37936.6875,4.1929856697719,0.0,4.0,9.8,
37936.708333333336,2.80763721404889,0.0,0.0,9.8,
37936.729166666664,2.53171778748064,0.0,0.0,9.8,
37936.75,2.94120387332022,0.0,0.0,9.9,
37936.770833333336,4.20653220234919,0.0,0.0,10.0,
37936.791666666664,6.39485632992487,0.0,0.0,10.1,
37936.8125,6.50054525445959,0.0,0.0,10.2,
37936.833333333336,5.44349748599608,0.0,0.0,9.9,
37936.854166666664,3.12077572543569,0.0,0.0,10.0,
37936.875,3.21588032569087,0.0,0.0,10.2,
37936.895833333336,4.04847718212355,0.0,0.0,10.4,
37936.916666666664,5.78669581498911,0.0,0.0,10.6,
37936.9375,7.41802380430557,0.0,0.0,10.8,
37936.958333333336,3.56157546494465,0.0,0.0,11.0,
37936.979166666664,2.8051624002863,0.0,0.0,11.1,
37937.0,5.95254606912082,0.0,0.0,11.2,
37937.020833333336,5.34214883556021,0.0,0.0,11.4,
37937.041666666664,5.40936940433491,0.0,0.0,11.4,
37937.0625,4.40331974254942,0.0,0.0,11.5,
37937.083333333336,5.03294692994343,0.0,0.0,11.5,
37937.104166666664,6.53643480394752,0.0,0.0,11.6,
37937.125,6.46372390436245,0.0,0.0,11.6,
37937.145833333336,4.94456562496176,0.0,0.0,11.5,
37937.166666666664,6.6214049536989,0.0,0.0,11.5,
37937.1875,8.41028860799977,0.0,0.0,11.6,
37937.208333333336,5.33415980275016,0.0,0.0,11.6,
37937.229166666664,8.60436615562649,0.0,0.0,11.7,
37937.25,7.4629234657168,0.0,0.0,11.7,
37937.270833333336,5.41191660043183,0.0,0.0,11.7,
37937.291666666664,4.42090914381471,0.0,0.0,11.7,
37937.3125,1.52922438976972,0.0,0.0,11.4,
37937.333333333336,12.5473832131276,1.0,0.0,10.9,
37937.354166666664,1.84362035884722,0.0,23.0,10.6,
37937.375,1.15602040224307,1.0,58.0,10.4,
37937.395833333336,0.887902478929199,0.0,92.0,10.7,
37937.416666666664,0.547254834645642,0.0,143.0,12.0,
37937.4375,1.28955843776503,1.0,247.0,12.5,
37937.458333333336,-2.25812008571808,1.0,282.0,12.6,
37937.479166666664,1.43327773035506,1.0,317.0,12.7,
37937.5,-1.10766310062488,1.0,290.0,12.4,
37937.520833333336,0.859110228347365,0.0,192.0,12.6,
37937.541666666664,0.852549828523974,0.0,251.0,12.4,
37937.5625,2.45224478921787,0.0,232.0,12.7,
37937.583333333336,0.113251272005468,2.0,302.0,12.0,
37937.604166666664,N/A,N/A,193.0,12.1,
37937.625,N/A,N/A,130.0,12.0,
37937.645833333336,N/A,N/A,127.0,11.5,
37937.666666666664,1.40467382201621,0.0,68.0,10.6,
37937.6875,0.851118456531149,0.0,22.0,10.1,
37937.708333333336,0.552323935389581,1.0,0.0,9.4,
37937.729166666664,1.02706517319495,1.0,0.0,8.7,
37937.75,-0.899336688546172,1.0,0.0,7.3,
37937.770833333336,-1.19647174134289,0.0,0.0,7.7,
37937.791666666664,2.54649174768827,0.0,0.0,6.8,
37937.8125,3.91623601416667,0.0,0.0,6.3,
37937.833333333336,3.58832830517984,1.0,0.0,5.6,
37937.854166666664,2.11912934121957,0.0,0.0,3.9,
37937.875,0.560737820822925,1.0,0.0,5.2,
37937.895833333336,-0.762538954355352,1.0,0.0,6.0,
37937.916666666664,6.83430841102122,1.0,0.0,4.8,
37937.9375,-0.652336213691244,2.0,0.0,4.2,
37937.958333333336,-0.578758989457341,1.0,0.0,4.3,
37937.979166666664,1.54836400487108,0.0,0.0,5.0,
37938.0,-2.35997176986898,2.0,0.0,5.5,
37938.020833333336,0.290400420242576,0.0,0.0,5.8,
37938.041666666664,-7.56228247241959,0.0,0.0,5.5,
37938.0625,-3.96153591535897,0.0,0.0,5.4,
37938.083333333336,0.363033498425271,2.0,0.0,6.1,
37938.104166666664,3.8287084271047,1.0,0.0,5.6,
37938.125,2.10118887076818,1.0,0.0,6.1,
37938.145833333336,-0.175423390033084,1.0,0.0,5.6,
37938.166666666664,0.140672689721311,1.0,0.0,6.2,
37938.1875,-2.23134573130901,0.0,0.0,7.0,
37938.208333333336,3.66960907108525,0.0,0.0,8.3,
37938.229166666664,0.293765810780425,1.0,0.0,8.7,
37938.25,0.60029229572857,1.0,0.0,8.6,
37938.270833333336,1.25460292910485,1.0,0.0,8.2,
37938.291666666664,1.69240241281237,0.0,0.0,7.9,
37938.3125,-0.0528376595989161,2.0,0.0,7.6,
37938.333333333336,1.13142333942639,1.0,0.0,7.9,
37938.354166666664,3.03779533847171,1.0,30.0,8.8,
37938.375,3.69841166084672,1.0,82.0,10.1,
37938.395833333336,1.83165503683248,2.0,145.0,11.0,
37938.416666666664,1.38369578511836,0.0,198.0,11.4,
37938.4375,2.31553521538085,0.0,247.0,11.8,
37938.458333333336,6.6627850418815,1.0,196.0,12.3,
37938.479166666664,5.26959516231579,0.0,238.0,12.5,
37938.5,7.68548729532833,0.0,173.0,12.5,
37938.520833333336,4.02568204189011,0.0,169.0,12.5,
37938.541666666664,N/A,N/A,99.0,12.6,
37938.5625,N/A,N/A,135.0,12.3,
37938.583333333336,N/A,N/A,120.0,12.0,
37938.604166666664,N/A,N/A,67.0,11.8,
37938.625,N/A,N/A,64.0,11.6,
37938.645833333336,N/A,N/A,51.0,11.4,
37938.666666666664,N/A,N/A,23.0,11.0,
37938.6875,N/A,N/A,5.0,10.7,
37938.708333333336,N/A,N/A,0.0,10.5,
37938.729166666664,N/A,N/A,0.0,10.3,
37938.75,N/A,N/A,0.0,10.2,
37938.770833333336,N/A,N/A,0.0,10.3,
37938.791666666664,N/A,N/A,0.0,10.4,
37938.8125,N/A,N/A,0.0,10.6,
37938.833333333336,N/A,N/A,0.0,10.4,
37938.854166666664,N/A,N/A,0.0,10.2,
37938.875,N/A,N/A,0.0,9.9,
37938.895833333336,N/A,N/A,0.0,9.9,
37938.916666666664,N/A,N/A,0.0,9.9,
37938.9375,N/A,N/A,0.0,10.3,
37938.958333333336,N/A,N/A,0.0,10.3,
37938.979166666664,N/A,N/A,0.0,10.5,
37939.0,N/A,N/A,0.0,9.6,
37939.020833333336,N/A,N/A,0.0,8.8,
37939.041666666664,N/A,N/A,0.0,9.1,
37939.0625,N/A,N/A,0.0,9.5,
37939.083333333336,N/A,N/A,0.0,10.1,
37939.104166666664,N/A,N/A,0.0,9.4,
37939.125,N/A,N/A,0.0,10.1,
37939.145833333336,N/A,N/A,0.0,10.7,
37939.166666666664,N/A,N/A,0.0,10.9,
37939.1875,N/A,N/A,0.0,11.7,
37939.208333333336,N/A,N/A,0.0,11.4,
37939.229166666664,N/A,N/A,0.0,11.8,
37939.25,N/A,N/A,0.0,10.5,
37939.270833333336,N/A,N/A,0.0,10.2,
37939.291666666664,N/A,N/A,0.0,10.0,
37939.3125,N/A,N/A,0.0,9.9,
37939.333333333336,N/A,N/A,0.0,10.2,
37939.354166666664,N/A,N/A,11.0,10.3,
37939.375,N/A,N/A,42.0,11.3,
37939.395833333336,N/A,N/A,153.0,11.8,
37939.416666666664,N/A,N/A,202.0,11.7,
37939.4375,N/A,N/A,199.0,12.3,
37939.458333333336,N/A,N/A,265.0,12.0,
37939.479166666664,N/A,N/A,249.0,12.2,
37939.5,N/A,N/A,244.0,12.4,
37939.520833333336,N/A,N/A,271.0,12.1,
37939.541666666664,N/A,N/A,237.0,12.8,
37939.5625,N/A,N/A,293.0,12.5,
37939.583333333336,N/A,N/A,255.0,12.5,
37939.604166666664,N/A,N/A,224.0,11.9,
37939.625,N/A,N/A,126.0,11.6,
37939.645833333336,N/A,N/A,85.0,11.6,
37939.666666666664,4.90546586341922,0.0,56.0,11.3,
37939.6875,5.07973007502142,0.0,25.0,11.1,
37939.708333333336,3.48067906209722,0.0,5.0,11.1,
37939.729166666664,3.34988363196498,0.0,0.0,11.2,
37939.75,3.8955072089932,0.0,0.0,11.1,
37939.770833333336,5.02122123336222,0.0,0.0,11.0,
37939.791666666664,3.88166693614124,0.0,0.0,10.7,
37939.8125,4.55809384856793,0.0,0.0,10.9,
37939.833333333336,3.65782505639103,0.0,0.0,10.5,
37939.854166666664,5.06949281071137,0.0,0.0,10.4,
37939.875,4.80694633828019,0.0,0.0,10.3,
37939.895833333336,3.05894681823066,0.0,0.0,10.4,
37939.916666666664,3.70825674893151,0.0,0.0,10.1,
37939.9375,5.1464391135877,0.0,0.0,10.0,
37939.958333333336,2.03987395472349,0.0,0.0,9.8,
37939.979166666664,3.79406003113084,0.0,0.0,9.8,
37940.0,3.44932350284518,0.0,0.0,9.9,
37940.020833333336,3.04178267834296,0.0,0.0,9.9,
37940.041666666664,3.60743998460789,0.0,0.0,9.7,
37940.0625,3.14035968106898,0.0,0.0,9.4,
37940.083333333336,3.64863837181146,0.0,0.0,9.3,
37940.104166666664,2.21539800954119,0.0,0.0,9.3,
37940.125,1.86447739904361,1.0,0.0,9.2,
37940.145833333336,3.80096242333247,0.0,0.0,9.2,
37940.166666666664,2.19727160648102,0.0,0.0,9.0,
37940.1875,2.05406643271936,0.0,0.0,8.8,
37940.208333333336,2.18627812304265,0.0,0.0,8.3,
37940.229166666664,1.86152007014506,0.0,0.0,8.4,
37940.25,1.54030503368675,0.0,0.0,8.1,
37940.270833333336,1.79035779462028,0.0,0.0,7.9,
37940.291666666664,1.88534399539601,0.0,0.0,7.7,
37940.3125,1.16346347516452,0.0,0.0,7.3,
37940.333333333336,1.30641733360058,0.0,4.0,7.8,
37940.354166666664,1.26673902652561,0.0,38.0,8.2,
37940.375,0.671238076356212,1.0,96.0,8.8,
37940.395833333336,3.06884309958716,0.0,136.0,9.5,
37940.416666666664,1.73362722646822,0.0,165.0,10.2,
37940.4375,6.47287266600882,1.0,227.0,10.6,
37940.458333333336,3.05146632892056,1.0,273.0,11.5,
37940.479166666664,1.12882631747055,0.0,300.0,11.3,
37940.5,2.94424073782404,0.0,329.0,11.2,
37940.520833333336,1.56264234125299,0.0,274.0,11.0,
37940.541666666664,0.566193870552856,1.0,197.0,11.0,
37940.5625,2.05167854502386,0.0,159.0,10.7,
37940.583333333336,2.79386451514,0.0,161.0,10.8,
37940.604166666664,1.70921242359953,0.0,157.0,10.7,
37940.625,1.44538641045606,1.0,124.0,10.3,
37940.645833333336,0.346769300320612,0.0,79.0,9.7,
37940.666666666664,0.0244934653747995,2.0,43.0,9.4,
37940.6875,-0.62335485535011,1.0,15.0,8.3,
37940.708333333336,-0.301440317112841,1.0,0.0,7.1,
37940.729166666664,-0.58585432028,1.0,0.0,6.9,
37940.75,16.7416710590807,1.0,0.0,5.9,
37940.770833333336,3.67892594192518,1.0,0.0,6.3,
37940.791666666664,0.0503180660039881,2.0,0.0,5.6,
37940.8125,-2.47412386275774,1.0,0.0,5.8,
37940.833333333336,-2.00753516255903,0.0,0.0,5.2,
37940.854166666664,-1.64550782927036,1.0,0.0,6.1,
37940.875,5.01951590282771,0.0,0.0,6.7,
37940.895833333336,9.64460932570801,0.0,0.0,6.7,
37940.916666666664,2.61906391778288,1.0,0.0,6.7,
37940.9375,2.94809211398253,0.0,0.0,6.7,
37940.958333333336,-1.55900054002351,1.0,0.0,6.6,
37940.979166666664,1.72419820722787,0.0,0.0,6.3,
37941.0,1.94916363736951,0.0,0.0,5.9,
37941.020833333336,3.03395436035662,0.0,0.0,6.1,
37941.041666666664,2.48270017906388,0.0,0.0,5.9,
37941.0625,1.40470009351312,0.0,0.0,5.8,
37941.083333333336,7.74690322862494,0.0,0.0,5.9,
37941.104166666664,2.35815881768976,0.0,0.0,5.7,
37941.125,3.75783927443047,0.0,0.0,5.6,
37941.145833333336,5.55108318567616,0.0,0.0,5.6,
37941.166666666664,3.28417761152531,0.0,0.0,5.6,
37941.1875,0.833354506639515,0.0,0.0,5.3,
37941.208333333336,-0.329886770323299,1.0,0.0,5.2,
37941.229166666664,3.24893662897555,0.0,0.0,5.4,
37941.25,4.25994310555757,0.0,0.0,5.3,
37941.270833333336,2.48954125888565,0.0,0.0,5.3,
37941.291666666664,2.49202974135767,0.0,0.0,5.0,
37941.3125,3.7142821758476,0.0,0.0,4.4,
37941.333333333336,3.87623288586805,0.0,0.0,4.5,
37941.354166666664,1.7153948148385,0.0,14.0,4.5,
37941.375,2.64761030099456,0.0,27.0,6.0,
37941.395833333336,3.65480415199836,0.0,124.0,7.1,
37941.416666666664,1.69557835733998,0.0,192.0,7.7,
37941.4375,1.63251006272419,1.0,240.0,7.7,
37941.458333333336,0.18120259054375,2.0,278.0,8.5,
37941.479166666664,1.17989579086478,0.0,305.0,9.2,
37941.5,1.08644643413019,1.0,319.0,8.5,
37941.520833333336,1.75903146252807,1.0,249.0,9.0,
37941.541666666664,0.739599558562596,1.0,239.0,9.5,
37941.5625,-1.04885965890553,2.0,251.0,10.5,
37941.583333333336,-1.86621229806828,1.0,327.0,8.6,
37941.604166666664,1.86594917454971,1.0,99.0,8.7,
37941.625,1.57548962760236,0.0,100.0,8.9,
37941.645833333336,1.35974547965081,0.0,108.0,8.5,
37941.666666666664,-0.930381250411785,1.0,59.0,7.8,
37941.6875,-0.553111761134607,2.0,18.0,7.1,
37941.708333333336,-0.0262145276712447,2.0,0.0,6.8,
37941.729166666664,0.482773980236444,0.0,0.0,6.2,
37941.75,0.916739986731651,0.0,0.0,5.4,
37941.770833333336,-0.879320908136942,1.0,0.0,3.8,
37941.791666666664,-0.254098258577897,2.0,0.0,3.7,
37941.8125,1.67578560178272,1.0,0.0,4.1,
37941.833333333336,4.02388283179503,1.0,0.0,3.0,
37941.854166666664,10.2084800273273,1.0,0.0,2.6,
37941.875,-3.96236110836241,1.0,0.0,3.1,
37941.895833333336,1.28745692197243,1.0,0.0,2.7,
37941.916666666664,7.83770567947745,1.0,0.0,3.3,
37941.9375,2.08580472082495,0.0,0.0,2.6,
37941.958333333336,6.97208683539602,0.0,0.0,3.2,
37941.979166666664,2.73814919017987,0.0,0.0,3.8,
37942.0,1.47774596569256,0.0,0.0,3.4,
37942.020833333336,-1.6989036169788,1.0,0.0,3.5,
37942.041666666664,-2.62992533261545,0.0,0.0,2.9,
37942.0625,4.32492264117482,1.0,0.0,1.3,
37942.083333333336,-2.48202723510019,1.0,0.0,1.0,
37942.104166666664,5.69054493815691,1.0,0.0,1.2,
37942.125,-0.869518579219613,1.0,0.0,1.7,
37942.145833333336,-7.68017221140393,1.0,0.0,2.1,
37942.166666666664,2.74125305948619,0.0,0.0,1.8,
37942.1875,-1.45990173673051,1.0,0.0,1.2,
37942.208333333336,2.42983688870718,0.0,0.0,1.8,
37942.229166666664,5.97566962843644,1.0,0.0,2.6,
37942.25,7.8716305021902,0.0,0.0,4.1,
37942.270833333336,N/A,N/A,0.0,5.2,
37942.291666666664,N/A,N/A,0.0,6.5,
37942.3125,N/A,N/A,0.0,7.0,
37942.333333333336,N/A,N/A,0.0,7.6,
37942.354166666664,N/A,N/A,19.0,8.2,
37942.375,N/A,N/A,26.0,8.4,
37942.395833333336,N/A,N/A,32.0,9.9,
37942.416666666664,N/A,N/A,38.0,10.1,
37942.4375,N/A,N/A,29.0,10.6,
37942.458333333336,N/A,N/A,49.0,10.8,
37942.479166666664,N/A,N/A,60.0,10.5,
37942.5,2.70990884143589,0.0,51.0,10.7,
37942.520833333336,3.29679742859025,0.0,34.0,10.8,
37942.541666666664,2.55563069855507,0.0,27.0,10.9,
37942.5625,4.20723050984191,0.0,26.0,11.1,
37942.583333333336,4.02185124544868,0.0,27.0,11.5,
37942.604166666664,2.58020029905644,0.0,33.0,11.6,
37942.625,2.68119741387696,0.0,34.0,11.7,
37942.645833333336,4.13002121218709,0.0,35.0,11.7,
37942.666666666664,2.42790008170029,0.0,13.0,11.9,
37942.6875,3.24122375231282,0.0,6.0,12.0,
37942.708333333336,5.29110299687736,0.0,0.0,12.3,
37942.729166666664,5.91558477042513,0.0,0.0,12.5,
37942.75,4.57328328877286,0.0,0.0,12.6,
37942.770833333336,5.8701013265043,0.0,0.0,12.8,
37942.791666666664,5.13571348698133,0.0,0.0,12.9,
37942.8125,3.70285520107278,0.0,0.0,13.0,
37942.833333333336,3.72714110493232,0.0,0.0,13.2,
37942.854166666664,3.706739267545,0.0,0.0,12.9,
37942.875,3.42789736846415,0.0,0.0,13.1,
37942.895833333336,3.82983936870667,0.0,0.0,13.2,
37942.916666666664,-1.07164910906359,2.0,0.0,13.3,
37942.9375,2.11740657344062,0.0,0.0,13.4,
37942.958333333336,2.54394483165035,0.0,0.0,13.2,
37942.979166666664,5.04971055751606,0.0,0.0,13.1,
37943.0,3.76607057257968,0.0,0.0,13.1,
37943.020833333336,3.52366034636668,0.0,0.0,13.1,
37943.041666666664,5.18759581914799,0.0,0.0,13.0,
37943.0625,2.72526783415356,0.0,0.0,12.9,
37943.083333333336,5.02410617298977,0.0,0.0,12.8,
37943.104166666664,4.27935828277803,0.0,0.0,12.9,
37943.125,0.722864187877525,2.0,0.0,12.7,
37943.145833333336,4.62579345822877,0.0,0.0,12.6,
37943.166666666664,4.24686923755049,0.0,0.0,12.7,
37943.1875,4.98316480227788,0.0,0.0,12.7,
37943.208333333336,3.84212679121679,0.0,0.0,12.7,
37943.229166666664,2.68987070336382,0.0,0.0,12.6,
37943.25,5.7926886652361,0.0,0.0,12.7,
37943.270833333336,4.67029297563472,0.0,0.0,12.6,
37943.291666666664,4.40864284632361,0.0,0.0,12.6,
37943.3125,5.36988232859989,0.0,0.0,12.5,
37943.333333333336,3.73879266465782,0.0,0.0,12.7,
37943.354166666664,3.0841456005277,0.0,8.0,12.5,
37943.375,3.25996154317927,0.0,22.0,12.5,
37943.395833333336,5.5259031500966,0.0,30.0,12.9,
37943.416666666664,5.52410753380212,0.0,37.0,13.2,
37943.4375,3.54991784900344,0.0,52.0,13.5,
37943.458333333336,3.77948526644964,0.0,85.0,13.6,
37943.479166666664,4.23810814224487,0.0,85.0,13.6,
37943.5,4.4509081907139,1.0,72.0,13.8,
37943.520833333336,2.18597183958696,0.0,99.0,13.8,
37943.541666666664,3.26214899923547,0.0,77.0,13.9,
37943.5625,4.53190119040963,0.0,73.0,13.8,
37943.583333333336,1.99005573737696,0.0,50.0,13.9,
37943.604166666664,3.06426951820868,0.0,70.0,13.9,
37943.625,3.5583176512347,0.0,66.0,13.8,
37943.645833333336,2.88909599659553,0.0,35.0,13.7,
37943.666666666664,4.04158194057395,0.0,19.0,13.5,
37943.6875,6.60737431298941,0.0,6.0,13.3,
37943.708333333336,2.19010309021302,0.0,0.0,13.1,
37943.729166666664,7.96985139343094,0.0,0.0,13.0,
37943.75,4.03993232720925,0.0,0.0,12.9,
37943.770833333336,3.29483294076311,0.0,0.0,12.8,
37943.791666666664,2.45164289715846,0.0,0.0,12.8,
37943.8125,2.3569468973016,1.0,0.0,12.8,
37943.833333333336,4.77864494772316,0.0,0.0,12.8,
37943.854166666664,3.00658773130803,0.0,0.0,12.6,
37943.875,4.72226676676509,0.0,0.0,12.6,
